trunc_factor,coarsen_type,result
0.46950000000000003,1,0.111751
0.46950000000000003,6,0.111936
0.46950000000000003,8,0.052399999999999995
0.4696,0,0.082543
0.4696,1,0.115476
0.4696,6,0.11150399999999999
0.4696,8,0.052680000000000005
0.4697,0,0.090747
0.4697,1,0.10614
0.4697,6,0.11791
0.4697,8,0.052022
0.4698,0,0.084319
0.4698,1,0.112373
0.4698,6,0.11032399999999999
0.4698,8,0.052627999999999994
0.46990000000000004,0,0.083542
0.46990000000000004,1,0.109552
0.46990000000000004,6,0.113211
0.46990000000000004,8,0.052302999999999995
0.47000000000000003,0,0.083078
0.47000000000000003,1,0.115118
0.47000000000000003,6,0.112438
0.47000000000000003,8,0.052247
0.4701,0,0.09409000000000001
0.4701,1,0.116345
0.4701,6,0.11773299999999999
0.4701,8,0.050916
0.4702,0,0.084292
0.4702,1,0.11053
0.4702,6,0.118364
0.4702,8,0.057201
0.4703,0,0.093698
0.4703,1,0.10341900000000001
0.4703,6,0.11413999999999999
0.4703,8,0.054353
0.47040000000000004,0,0.084868
0.47040000000000004,1,0.115802
0.47040000000000004,6,0.124364
0.47040000000000004,8,0.058983999999999995
0.47050000000000003,0,0.088999
0.47050000000000003,1,0.10636
0.47050000000000003,6,0.106627
0.47050000000000003,8,0.053779999999999994
0.4706,0,0.08438899999999999
0.4706,1,0.106086
0.4706,6,0.112012
0.4706,8,0.052543000000000006
0.4707,0,0.083992
0.4707,1,0.10907299999999999
0.4707,6,0.113495
0.4707,8,0.052978000000000004
0.4708,0,0.084365
0.4708,1,0.104468
0.4708,6,0.111344
0.4708,8,0.051947999999999994
0.47090000000000004,0,0.087616
0.47090000000000004,1,0.108382
0.47090000000000004,6,0.107604
0.47090000000000004,8,0.052192999999999996
0.47100000000000003,0,0.085728
0.47100000000000003,1,0.105226
0.47100000000000003,6,0.11149500000000001
0.47100000000000003,8,0.05271
0.4711,0,0.08263699999999999
0.4711,1,0.099647
0.4711,6,0.10953299999999999
0.4711,8,0.053547
0.4712,0,0.08467
0.4712,1,0.109235
0.4712,6,0.11419499999999999
0.4712,8,0.051466
0.4713,0,0.08058699999999999
0.4713,1,0.105154
0.4713,6,0.106693
0.4713,8,0.051777000000000004
0.47140000000000004,0,0.08294699999999999
0.47140000000000004,1,0.103515
0.47140000000000004,6,0.10810800000000001
0.47140000000000004,8,0.051702
0.47150000000000003,0,0.079506
0.47150000000000003,1,0.098604
0.47150000000000003,6,0.108242
0.47150000000000003,8,0.052404
0.4716,0,0.08124100000000001
0.4716,1,0.10298700000000001
0.4716,6,0.11068399999999999
0.4716,8,0.052055
0.4717,0,0.081359
0.4717,1,0.10544700000000001
0.4717,6,0.11026
0.4717,8,0.04976800000000001
0.4718,0,0.08512800000000001
0.4718,1,0.108028
0.4718,6,0.109876
0.4718,8,0.052786
0.47190000000000004,0,0.084291
0.47190000000000004,1,0.105822
0.47190000000000004,6,0.11021
0.47190000000000004,8,0.050925
0.47200000000000003,0,0.083468
0.47200000000000003,1,0.10302800000000001
0.47200000000000003,6,0.10745500000000001
0.47200000000000003,8,0.051192
0.4721,0,0.082487
0.4721,1,0.10236100000000001
0.4721,6,0.11129
0.4721,8,0.04867199999999999
0.4722,0,0.08163899999999999
0.4722,1,0.103108
0.4722,6,0.11694299999999999
0.4722,8,0.051834000000000005
0.4723,0,0.087509
0.4723,1,0.105714
0.4723,6,0.109448
0.4723,8,0.051924
0.47240000000000004,0,0.093136
0.47240000000000004,1,0.10419700000000001
0.47240000000000004,6,0.111839
0.47240000000000004,8,0.051211
0.47250000000000003,0,0.08259
0.47250000000000003,1,0.10857
0.47250000000000003,6,0.120524
0.47250000000000003,8,0.050757
0.4726,0,0.086567
0.4726,1,0.108558
0.4726,6,0.11306100000000001
0.4726,8,0.053734
0.4727,0,0.084884
0.4727,1,0.111604
0.4727,6,0.110879
0.4727,8,0.052253
0.4728,0,0.08334
0.4728,1,0.10935900000000001
0.4728,6,0.12185100000000001
0.4728,8,0.057224
0.47290000000000004,0,0.0832
0.47290000000000004,1,0.11573
0.47290000000000004,6,0.10995
0.47290000000000004,8,0.056320999999999996
0.47300000000000003,0,0.083941
0.47300000000000003,1,0.12891
0.47300000000000003,6,0.107929
0.47300000000000003,8,0.052478
0.4731,0,0.100546
0.4731,1,0.111287
0.4731,6,0.108949
0.4731,8,0.053111000000000005
0.4732,0,0.081941
0.4732,1,0.107058
0.4732,6,0.111973
0.4732,8,0.049158
0.4733,0,0.08369399999999999
0.4733,1,0.110681
0.4733,6,0.112279
0.4733,8,0.052103
0.47340000000000004,0,0.08213999999999999
0.47340000000000004,1,0.112839
0.47340000000000004,6,0.113051
0.47340000000000004,8,0.053703
0.47350000000000003,0,0.084854
0.47350000000000003,1,0.114902
0.47350000000000003,6,0.111578
0.47350000000000003,8,0.052280999999999994
0.4736,0,0.081265
0.4736,1,0.11115
0.4736,6,0.114468
0.4736,8,0.054505
0.4737,0,0.083589
0.4737,1,0.10631199999999999
0.4737,6,0.111365
0.4737,8,0.052065
0.4738,0,0.081996
0.4738,1,0.10884500000000001
0.4738,6,0.12481199999999999
0.4738,8,0.052273
0.47390000000000004,0,0.082555
0.47390000000000004,1,0.11154
0.47390000000000004,6,0.109542
0.47390000000000004,8,0.051874
0.47400000000000003,0,0.081372
0.47400000000000003,1,0.107233
0.47400000000000003,6,0.107698
0.47400000000000003,8,0.053074
0.4741,0,0.084431
0.4741,1,0.108985
0.4741,6,0.112469
0.4741,8,0.051008000000000005
0.4742,0,0.08522099999999999
0.4742,1,0.111501
0.4742,6,0.110155
0.4742,8,0.050995
0.4743,0,0.08527599999999999
0.4743,1,0.10895200000000001
0.4743,6,0.108258
0.4743,8,0.052599
0.47440000000000004,0,0.086216
0.47440000000000004,1,0.107918
0.47440000000000004,6,0.111585
0.47440000000000004,8,0.053297
0.47450000000000003,0,0.083125
0.47450000000000003,1,0.109207
0.47450000000000003,6,0.114533
0.47450000000000003,8,0.052013000000000004
0.4746,0,0.092919
0.4746,1,0.113524
0.4746,6,0.10854
0.4746,8,0.053428
0.4747,0,0.14927
0.4747,1,0.10972
0.4747,6,0.11830500000000001
0.4747,8,0.05702
0.4748,0,0.08222
0.4748,1,0.106767
0.4748,6,0.121698
0.4748,8,0.062356999999999996
0.47490000000000004,0,0.092634
0.47490000000000004,1,0.10204200000000001
0.47490000000000004,6,0.1126
0.47490000000000004,8,0.05742
0.47500000000000003,0,0.092359
0.47500000000000003,1,0.120236
0.47500000000000003,6,0.117928
0.47500000000000003,8,0.053017999999999996
0.4751,0,0.08681900000000001
0.4751,1,0.109914
0.4751,6,0.10699
0.4751,8,0.049807
0.4752,0,0.082449
0.4752,1,0.103799
0.4752,6,0.107211
0.4752,8,0.052746
0.4753,0,0.083576
0.4753,1,0.105853
0.4753,6,0.109835
0.4753,8,0.052748
0.47540000000000004,0,0.081461
0.47540000000000004,1,0.108685
0.47540000000000004,6,0.114817
0.47540000000000004,8,0.050954
0.47550000000000003,0,0.085144
0.47550000000000003,1,0.109084
0.47550000000000003,6,0.111215
0.47550000000000003,8,0.052232999999999995
0.4756,0,0.085599
0.4756,1,0.10985
0.4756,6,0.112479
0.4756,8,0.05155
0.4757,0,0.08789
0.4757,1,0.108012
0.4757,6,0.113448
0.4757,8,0.053445
0.4758,0,0.085272
0.4758,1,0.114071
0.4758,6,0.11419800000000001
0.4758,8,0.052239
0.47590000000000005,0,0.08171600000000001
0.47590000000000005,1,0.11071399999999999
0.47590000000000005,6,0.112245
0.47590000000000005,8,0.051021000000000004
0.47600000000000003,0,0.083619
0.47600000000000003,1,0.110033
0.47600000000000003,6,0.11460999999999999
0.47600000000000003,8,0.050447
0.4761,0,0.085059
0.4761,1,0.108938
0.4761,6,0.113075
0.4761,8,0.05178
0.4762,0,0.178563
0.4762,1,0.10490899999999999
0.4762,6,0.111934
0.4762,8,0.052544
0.4763,0,0.083891
0.4763,1,0.10780400000000001
0.4763,6,0.110838
0.4763,8,0.05172399999999999
0.47640000000000005,0,0.081734
0.47640000000000005,1,0.107021
0.47640000000000005,6,0.114823
0.47640000000000005,8,0.051635
0.47650000000000003,0,0.08471400000000001
0.47650000000000003,1,0.110764
0.47650000000000003,6,0.112718
0.47650000000000003,8,0.050284
0.4766,0,0.082598
0.4766,1,0.107184
0.4766,6,0.111702
0.4766,8,0.050773
0.4767,0,0.079697
0.4767,1,0.10752
0.4767,6,0.11728200000000001
0.4767,8,0.055546
0.4768,0,0.079652
0.4768,1,0.107864
0.4768,6,0.108816
0.4768,8,0.053836
0.47690000000000005,0,0.08463
0.47690000000000005,1,0.115187
0.47690000000000005,6,0.12207900000000001
0.47690000000000005,8,0.053575
0.47700000000000004,0,0.09143499999999999
0.47700000000000004,1,0.108508
0.47700000000000004,6,0.110434
0.47700000000000004,8,0.049913
0.4771,0,0.084097
0.4771,1,0.111347
0.4771,6,0.11219
0.4771,8,0.051063
0.4772,0,0.08343400000000001
0.4772,1,0.112802
0.4772,6,0.112291
0.4772,8,0.057594
0.4773,0,0.08157400000000001
0.4773,1,0.107205
0.4773,6,0.116093
0.4773,8,0.053699
0.47740000000000005,0,0.093691
0.47740000000000005,1,0.116773
0.47740000000000005,6,0.11712900000000001
0.47740000000000005,8,0.056806
0.47750000000000004,0,0.08093
0.47750000000000004,1,0.107696
0.47750000000000004,6,0.114576
0.47750000000000004,8,0.051871
0.4776,0,0.083802
0.4776,1,0.108152
0.4776,6,0.115837
0.4776,8,0.052398
0.4777,0,0.080644
0.4777,1,0.109803
0.4777,6,0.11306100000000001
0.4777,8,0.053343
0.4778,0,0.083981
0.4778,1,0.111142
0.4778,6,0.109103
0.4778,8,0.054599999999999996
0.47790000000000005,0,0.08402499999999999
0.47790000000000005,1,0.10983300000000001
0.47790000000000005,6,0.17132
0.47790000000000005,8,0.051642999999999994
0.47800000000000004,0,0.08310999999999999
0.47800000000000004,1,0.108378
0.47800000000000004,6,0.114952
0.47800000000000004,8,0.050966000000000004
0.4781,0,0.085962
0.4781,1,0.11193199999999999
0.4781,6,0.11149099999999999
0.4781,8,0.05118399999999999
0.4782,0,0.085109
0.4782,1,0.109446
0.4782,6,0.11304499999999999
0.4782,8,0.051653
0.4783,0,0.082081
0.4783,1,0.108056
0.4783,6,0.11099600000000001
0.4783,8,0.051283
0.47840000000000005,0,0.085201
0.47840000000000005,1,0.12283000000000001
0.47840000000000005,6,0.110747
0.47840000000000005,8,0.055862999999999996
0.47850000000000004,0,0.086307
0.47850000000000004,1,0.108009
0.47850000000000004,6,0.112017
0.47850000000000004,8,0.051549
0.4786,0,0.081588
0.4786,1,0.108013
0.4786,6,0.11499300000000001
0.4786,8,0.051103
0.4787,0,0.08449899999999999
0.4787,1,0.113387
0.4787,6,0.111178
0.4787,8,0.054124000000000005
0.4788,0,0.08607200000000001
0.4788,1,0.109677
0.4788,6,0.1065
0.4788,8,0.051483999999999995
0.47890000000000005,0,0.084424
0.47890000000000005,1,0.10605099999999999
0.47890000000000005,6,0.119761
0.47890000000000005,8,0.048657
0.47900000000000004,0,0.09336900000000001
0.47900000000000004,1,0.107765
0.47900000000000004,6,0.107932
0.47900000000000004,8,0.054471000000000006
0.4791,0,0.077112
0.4791,1,0.108668
0.4791,6,0.121753
0.4791,8,0.051609
0.4792,0,0.082627
0.4792,1,0.119116
0.4792,6,0.119669
0.4792,8,0.051127
0.4793,0,0.08440500000000001
0.4793,1,0.11656
0.4793,6,0.119257
0.4793,8,0.056656000000000005
0.47940000000000005,0,0.08566
0.47940000000000005,1,0.119549
0.47940000000000005,6,0.119858
0.47940000000000005,8,0.05668
0.47950000000000004,0,0.094858
0.47950000000000004,1,0.122826
0.47950000000000004,6,0.118646
0.47950000000000004,8,0.055048
0.4796,0,0.086827
0.4796,1,0.11147
0.4796,6,0.10928800000000001
0.4796,8,0.05139
0.4797,0,0.09744
0.4797,1,0.11732000000000001
0.4797,6,0.11380599999999999
0.4797,8,0.051958
0.4798,0,0.084227
0.4798,1,0.113642
0.4798,6,0.113376
0.4798,8,0.052113999999999994
0.47990000000000005,0,0.08438699999999999
0.47990000000000005,1,0.11154599999999999
0.47990000000000005,6,0.118059
0.47990000000000005,8,0.051767999999999995
0.48000000000000004,0,0.082572
0.48000000000000004,1,0.111088
0.48000000000000004,6,0.11219200000000001
0.48000000000000004,8,0.05083
0.4801,0,0.08235300000000001
0.4801,1,0.113
0.4801,6,0.111111
0.4801,8,0.051745
0.4802,0,0.082218
0.4802,1,0.110091
0.4802,6,0.108958
0.4802,8,0.051078
0.4803,0,0.084685
0.4803,1,0.11646
0.4803,6,0.110835
0.4803,8,0.049644999999999995
0.48040000000000005,0,0.083878
0.48040000000000005,1,0.10893699999999999
0.48040000000000005,6,0.112773
0.48040000000000005,8,0.051762999999999997
0.48050000000000004,0,0.0847
0.48050000000000004,1,0.107449
0.48050000000000004,6,0.108646
0.48050000000000004,8,0.052338
0.4806,0,0.08824
0.4806,1,0.12121799999999999
0.4806,6,0.108389
0.4806,8,0.051801
0.4807,0,0.084316
0.4807,1,0.108905
0.4807,6,0.11006
0.4807,8,0.052002999999999994
0.4808,0,0.090496
0.4808,1,0.10898200000000001
0.4808,6,0.110324
0.4808,8,0.050602
0.48090000000000005,0,0.08479
0.48090000000000005,1,0.109391
0.48090000000000005,6,0.10994799999999999
0.48090000000000005,8,0.052768
0.48100000000000004,0,0.084007
0.48100000000000004,1,0.11466399999999999
0.48100000000000004,6,0.11232500000000001
0.48100000000000004,8,0.052004
0.4811,0,0.078075
0.4811,1,0.11760899999999999
0.4811,6,0.112301
0.4811,8,0.052159
0.4812,0,0.08235
0.4812,1,0.11473499999999999
0.4812,6,0.112455
0.4812,8,0.052312000000000004
0.4813,0,0.081313
0.4813,1,0.109443
0.4813,6,0.110641
0.4813,8,0.05371
0.48140000000000005,0,0.08280499999999999
0.48140000000000005,1,0.115221
0.48140000000000005,6,0.114932
0.48140000000000005,8,0.051491999999999996
0.48150000000000004,0,0.08204600000000001
0.48150000000000004,1,0.110907
0.48150000000000004,6,0.111823
0.48150000000000004,8,0.051604000000000004
0.48160000000000003,0,0.085219
0.48160000000000003,1,0.1146
0.48160000000000003,6,0.118437
0.48160000000000003,8,0.053636
0.4817,0,0.09239900000000001
0.4817,1,0.10927300000000001
0.4817,6,0.11103299999999999
0.4817,8,0.053033
0.4818,0,0.084174
0.4818,1,0.10946900000000001
0.4818,6,0.11566
0.4818,8,0.051014000000000004
0.48190000000000005,0,0.091923
0.48190000000000005,1,0.10528399999999999
0.48190000000000005,6,0.11876099999999999
0.48190000000000005,8,0.05104499999999999
0.48200000000000004,0,0.098856
0.48200000000000004,1,0.107084
0.48200000000000004,6,0.106573
0.48200000000000004,8,0.05334
0.48210000000000003,0,0.08644099999999999
0.48210000000000003,1,0.118539
0.48210000000000003,6,0.113102
0.48210000000000003,8,0.051000000000000004
0.4822,0,0.09228
0.4822,1,0.11951
0.4822,6,0.107131
0.4822,8,0.050661000000000005
0.4823,0,0.084428
0.4823,1,0.11225399999999999
0.4823,6,0.11321400000000001
0.4823,8,0.050839
0.4824,0,0.0896
0.4824,1,0.10904699999999999
0.4824,6,0.10494700000000001
0.4824,8,0.056188999999999996
0.48250000000000004,0,0.08589
0.48250000000000004,1,0.10821499999999999
0.48250000000000004,6,0.121508
0.48250000000000004,8,0.051697
0.48260000000000003,0,0.092423
0.48260000000000003,1,0.119065
0.48260000000000003,6,0.11281000000000001
0.48260000000000003,8,0.053391999999999995
0.4827,0,0.092135
0.4827,1,0.10697000000000001
0.4827,6,0.114395
0.4827,8,0.051759
0.4828,0,0.083202
0.4828,1,0.117591
0.4828,6,0.109244
0.4828,8,0.050185999999999995
0.4829,0,0.085596
0.4829,1,0.112229
0.4829,6,0.118407
0.4829,8,0.052013000000000004
0.48300000000000004,0,0.079592
0.48300000000000004,1,0.10786899999999999
0.48300000000000004,6,0.127471
0.48300000000000004,8,0.053355
0.48310000000000003,0,0.093502
0.48310000000000003,1,0.120704
0.48310000000000003,6,0.12307000000000001
0.48310000000000003,8,0.052049000000000005
0.4832,0,0.09139800000000001
0.4832,1,0.120513
0.4832,6,0.12222999999999999
0.4832,8,0.049312999999999996
0.4833,0,0.082419
0.4833,1,0.115674
0.4833,6,0.123887
0.4833,8,0.056734
0.4834,0,0.096021
0.4834,1,0.118729
0.4834,6,0.11039299999999999
0.4834,8,0.053396
0.48350000000000004,0,0.086547
0.48350000000000004,1,0.10938500000000001
0.48350000000000004,6,0.116448
0.48350000000000004,8,0.054853
0.48360000000000003,0,0.129022
0.48360000000000003,1,0.110973
0.48360000000000003,6,0.121876
0.48360000000000003,8,0.052984
0.4837,0,0.083951
0.4837,1,0.112374
0.4837,6,0.111777
0.4837,8,0.050356
0.4838,0,0.084431
0.4838,1,0.116331
0.4838,6,0.116781
0.4838,8,0.053174
0.4839,0,0.08241499999999999
0.4839,1,0.10815
0.4839,6,0.11374400000000001
0.4839,8,0.052990999999999996
0.48400000000000004,0,0.08615300000000001
0.48400000000000004,1,0.108483
0.48400000000000004,6,0.111201
0.48400000000000004,8,0.052377
0.48410000000000003,0,0.081594
0.48410000000000003,1,0.109528
0.48410000000000003,6,0.111071
0.48410000000000003,8,0.051505
0.4842,0,0.084539
0.4842,1,0.107328
0.4842,6,0.109739
0.4842,8,0.054341
0.4843,0,0.088813
0.4843,1,0.10526300000000001
0.4843,6,0.111297
0.4843,8,0.053792
0.4844,0,0.085656
0.4844,1,0.112742
0.4844,6,0.12114000000000001
0.4844,8,0.056626
0.48450000000000004,0,0.081222
0.48450000000000004,1,0.108818
0.48450000000000004,6,0.115928
0.48450000000000004,8,0.053003
0.48460000000000003,0,0.177846
0.48460000000000003,1,0.108854
0.48460000000000003,6,0.112905
0.48460000000000003,8,0.052569000000000005
0.4847,0,0.084924
0.4847,1,0.118075
0.4847,6,0.11176
0.4847,8,0.055122
0.4848,0,0.082734
0.4848,1,0.114669
0.4848,6,0.109413
0.4848,8,0.051741
0.4849,0,0.083263
0.4849,1,0.11377899999999999
0.4849,6,0.114312
0.4849,8,0.05171
0.48500000000000004,0,0.082128
0.48500000000000004,1,0.11807000000000001
0.48500000000000004,6,0.121568
0.48500000000000004,8,0.052127999999999994
0.48510000000000003,0,0.08302899999999999
0.48510000000000003,1,0.109794
0.48510000000000003,6,0.11003
0.48510000000000003,8,0.051640000000000005
0.4852,0,0.09311
0.4852,1,0.11363300000000001
0.4852,6,0.111073
0.4852,8,0.051649
0.4853,0,0.081292
0.4853,1,0.105365
0.4853,6,0.11593200000000001
0.4853,8,0.054365000000000004
0.4854,0,0.09077
0.4854,1,0.11030999999999999
0.4854,6,0.113037
0.4854,8,0.052663
0.48550000000000004,0,0.086004
0.48550000000000004,1,0.112627
0.48550000000000004,6,0.113839
0.48550000000000004,8,0.051841
0.48560000000000003,0,0.084348
0.48560000000000003,1,0.10180900000000001
0.48560000000000003,6,0.10904
0.48560000000000003,8,0.053401000000000004
0.4857,0,0.08564
0.4857,1,0.10908699999999999
0.4857,6,0.11841600000000001
0.4857,8,0.050411
0.4858,0,0.082524
0.4858,1,0.10481700000000001
0.4858,6,0.110669
0.4858,8,0.050697000000000006
0.4859,0,0.092289
0.4859,1,0.113235
0.4859,6,0.10766600000000001
0.4859,8,0.053619
0.48600000000000004,0,0.079829
0.48600000000000004,1,0.11000700000000001
0.48600000000000004,6,0.106697
0.48600000000000004,8,0.051136
0.48610000000000003,0,0.084684
0.48610000000000003,1,0.11011299999999999
0.48610000000000003,6,0.112074
0.48610000000000003,8,0.055926000000000003
0.4862,0,0.085945
0.4862,1,0.11436700000000001
0.4862,6,0.114203
0.4862,8,0.051968
0.4863,0,0.084143
0.4863,1,0.113286
0.4863,6,0.112759
0.4863,8,0.051896
0.4864,0,0.084421
0.4864,1,0.110131
0.4864,6,0.110207
0.4864,8,0.05142
0.48650000000000004,0,0.085299
0.48650000000000004,1,0.11308
0.48650000000000004,6,0.1098
0.48650000000000004,8,0.051687
0.48660000000000003,0,0.083515
0.48660000000000003,1,0.109111
0.48660000000000003,6,0.120255
0.48660000000000003,8,0.054138000000000006
0.4867,0,0.084457
0.4867,1,0.115781
0.4867,6,0.11153
0.4867,8,0.052506000000000004
0.4868,0,0.08727399999999999
0.4868,1,0.11419299999999999
0.4868,6,0.108612
0.4868,8,0.052211999999999995
0.4869,0,0.08337900000000001
0.4869,1,0.108893
0.4869,6,0.113698
0.4869,8,0.061937000000000006
0.48700000000000004,0,0.084569
0.48700000000000004,1,0.108514
0.48700000000000004,6,0.115043
0.48700000000000004,8,0.052886
0.48710000000000003,0,0.083773
0.48710000000000003,1,0.119384
0.48710000000000003,6,0.12242499999999999
0.48710000000000003,8,0.055472999999999995
0.4872,0,0.085907
0.4872,1,0.11505599999999999
0.4872,6,0.119946
0.4872,8,0.057017
0.4873,0,0.09306700000000001
0.4873,1,0.113874
0.4873,6,0.11194199999999999
0.4873,8,0.058683
0.4874,0,0.093095
0.4874,1,0.120088
0.4874,6,0.123572
0.4874,8,0.057423
0.48750000000000004,0,0.08560699999999999
0.48750000000000004,1,0.108365
0.48750000000000004,6,0.115922
0.48750000000000004,8,0.054856999999999996
0.48760000000000003,0,0.084717
0.48760000000000003,1,0.111067
0.48760000000000003,6,0.110057
0.48760000000000003,8,0.05146
0.4877,0,0.08338899999999999
0.4877,1,0.115708
0.4877,6,0.109875
0.4877,8,0.050428
0.4878,0,0.09967
0.4878,1,0.107713
0.4878,6,0.111387
0.4878,8,0.052749000000000004
0.4879,0,0.08988
0.4879,1,0.10774800000000001
0.4879,6,0.111121
0.4879,8,0.051618
0.48800000000000004,0,0.083026
0.48800000000000004,1,0.110097
0.48800000000000004,6,0.114114
0.48800000000000004,8,0.057604999999999996
0.48810000000000003,0,0.084244
0.48810000000000003,1,0.109263
0.48810000000000003,6,0.117457
0.48810000000000003,8,0.055359
0.4882,0,0.094001
0.4882,1,0.12059
0.4882,6,0.118103
0.4882,8,0.05613
0.4883,0,0.081782
0.4883,1,0.109237
0.4883,6,0.208357
0.4883,8,0.052747
0.4884,0,0.083258
0.4884,1,0.11226699999999999
0.4884,6,0.110017
0.4884,8,0.052898
0.48850000000000005,0,0.08574899999999999
0.48850000000000005,1,0.10976100000000001
0.48850000000000005,6,0.114709
0.48850000000000005,8,0.051713999999999996
0.48860000000000003,0,0.08348
0.48860000000000003,1,0.11499599999999999
0.48860000000000003,6,0.107917
0.48860000000000003,8,0.053677
0.4887,0,0.08614
0.4887,1,0.10737999999999999
0.4887,6,0.11741900000000001
0.4887,8,0.052263000000000004
0.4888,0,0.08280000000000001
0.4888,1,0.107925
0.4888,6,0.115258
0.4888,8,0.052049
0.4889,0,0.090309
0.4889,1,0.1182
0.4889,6,0.126459
0.4889,8,0.053996999999999996
0.48900000000000005,0,0.08428
0.48900000000000005,1,0.10695199999999999
0.48900000000000005,6,0.109201
0.48900000000000005,8,0.054639
0.48910000000000003,0,0.08251700000000001
0.48910000000000003,1,0.11755
0.48910000000000003,6,0.108621
0.48910000000000003,8,0.04974
0.4892,0,0.081684
0.4892,1,0.109249
0.4892,6,0.120971
0.4892,8,0.050554
0.4893,0,0.085606
0.4893,1,0.108896
0.4893,6,0.116095
0.4893,8,0.05182
0.4894,0,0.084173
0.4894,1,0.112678
0.4894,6,0.112605
0.4894,8,0.051411
0.48950000000000005,0,0.084398
0.48950000000000005,1,0.10635599999999999
0.48950000000000005,6,0.111287
0.48950000000000005,8,0.05108
0.48960000000000004,0,0.081635
0.48960000000000004,1,0.111703
0.48960000000000004,6,0.109482
0.48960000000000004,8,0.052233
0.4897,0,0.085909
0.4897,1,0.108748
0.4897,6,0.110905
0.4897,8,0.051748
0.4898,0,0.08168600000000001
0.4898,1,0.10829799999999999
0.4898,6,0.10997900000000001
0.4898,8,0.050406
0.4899,0,0.082449
0.4899,1,0.10788600000000001
0.4899,6,0.109307
0.4899,8,0.051412
0.49000000000000005,0,0.083508
0.49000000000000005,1,0.110045
0.49000000000000005,6,0.11306999999999999
0.49000000000000005,8,0.056412
0.49010000000000004,0,0.086846
0.49010000000000004,1,0.11326
0.49010000000000004,6,0.102925
0.49010000000000004,8,0.051006
0.4902,0,0.084176
0.4902,1,0.108244
0.4902,6,0.111917
0.4902,8,0.052434999999999996
0.4903,0,0.085365
0.4903,1,0.11322199999999999
0.4903,6,0.110709
0.4903,8,0.052156999999999995
0.4904,0,0.083562
0.4904,1,0.11301
0.4904,6,0.11016899999999999
0.4904,8,0.05022
0.49050000000000005,0,0.09106500000000001
0.49050000000000005,1,0.114733
0.49050000000000005,6,0.113505
0.49050000000000005,8,0.055226000000000004
0.49060000000000004,0,0.08114199999999999
0.49060000000000004,1,0.103453
0.49060000000000004,6,0.117275
0.49060000000000004,8,0.048534
0.4907,0,0.0821
0.4907,1,0.11087000000000001
0.4907,6,0.112675
0.4907,8,0.052843999999999995
0.4908,0,0.083456
0.4908,1,0.10946700000000001
0.4908,6,0.112489
0.4908,8,0.058409
0.4909,0,0.081299
0.4909,1,0.111656
0.4909,6,0.126479
0.4909,8,0.0701
0.49100000000000005,0,0.084146
0.49100000000000005,1,0.11561300000000001
0.49100000000000005,6,0.12324500000000001
0.49100000000000005,8,0.056579000000000004
0.49110000000000004,0,0.094378
0.49110000000000004,1,0.105348
0.49110000000000004,6,0.114681
0.49110000000000004,8,0.054229
0.4912,0,0.093638
0.4912,1,0.115862
0.4912,6,0.119581
0.4912,8,0.058219999999999994
0.4913,0,0.106412
0.4913,1,0.105911
0.4913,6,0.13700199999999998
0.4913,8,0.051546999999999996
0.4914,0,0.081011
0.4914,1,0.109888
0.4914,6,0.118437
0.4914,8,0.050587
0.49150000000000005,0,0.08455499999999999
0.49150000000000005,1,0.10899
0.49150000000000005,6,0.11043399999999999
0.49150000000000005,8,0.052329
0.49160000000000004,0,0.083226
0.49160000000000004,1,0.110195
0.49160000000000004,6,0.10898999999999999
0.49160000000000004,8,0.049739
0.4917,0,0.085608
0.4917,1,0.107257
0.4917,6,0.10636100000000001
0.4917,8,0.051403
0.4918,0,0.08213699999999999
0.4918,1,0.105893
0.4918,6,0.11505
0.4918,8,0.055456
0.4919,0,0.081968
0.4919,1,0.11125499999999999
0.4919,6,0.11482
0.4919,8,0.053649999999999996
0.49200000000000005,0,0.083974
0.49200000000000005,1,0.107291
0.49200000000000005,6,0.111353
0.49200000000000005,8,0.051295999999999994
0.49210000000000004,0,0.087822
0.49210000000000004,1,0.116502
0.49210000000000004,6,0.111127
0.49210000000000004,8,0.051204
0.4922,0,0.084256
0.4922,1,0.116367
0.4922,6,0.121463
0.4922,8,0.050649
0.4923,0,0.086874
0.4923,1,0.108198
0.4923,6,0.115248
0.4923,8,0.052037
0.4924,0,0.08232700000000001
0.4924,1,0.105898
0.4924,6,0.108765
0.4924,8,0.051633
0.49250000000000005,0,0.085232
0.49250000000000005,1,0.116994
0.49250000000000005,6,0.10925099999999999
0.49250000000000005,8,0.051137
0.49260000000000004,0,0.083806
0.49260000000000004,1,0.105514
0.49260000000000004,6,0.115913
0.49260000000000004,8,0.051532999999999995
0.4927,0,0.082512
0.4927,1,0.106247
0.4927,6,0.11463400000000001
0.4927,8,0.054787999999999996
0.4928,0,0.086132
0.4928,1,0.107069
0.4928,6,0.118774
0.4928,8,0.051015
0.4929,0,0.08687700000000001
0.4929,1,0.109376
0.4929,6,0.11200900000000001
0.4929,8,0.054424
0.49300000000000005,0,0.08789
0.49300000000000005,1,0.115107
0.49300000000000005,6,0.113717
0.49300000000000005,8,0.052008
0.49310000000000004,0,0.084702
0.49310000000000004,1,0.10642499999999999
0.49310000000000004,6,0.111065
0.49310000000000004,8,0.053069
0.4932,0,0.084319
0.4932,1,0.10972900000000001
0.4932,6,0.10979699999999999
0.4932,8,0.053508
0.4933,0,0.082508
