x,y
1.306,0.084934
1.307,0.07963200000000001
1.308,0.08256
1.309,0.079183
1.31,0.08623600000000001
1.311,0.083099
1.312,0.08004900000000001
1.313,0.079677
1.314,0.078371
1.315,0.084043
1.316,0.082592
1.317,0.078765
1.318,0.079994
1.319,0.083458
1.32,0.07891799999999999
1.321,0.078927
1.322,0.079044
1.323,0.07988
1.324,0.082491
1.325,0.080641
1.326,0.082998
1.327,0.080316
1.328,0.079526
1.329,0.079933
1.33,0.08218
1.331,0.080237
1.332,0.08154800000000001
1.333,0.080067
1.334,0.084625
1.335,0.082701
1.336,0.079851
1.337,0.078319
1.338,0.078432
1.339,0.082358
1.34,0.08119499999999999
1.341,0.08108499999999999
1.342,0.08446000000000001
1.343,0.08160899999999999
1.344,0.080279
1.345,0.08241699999999999
1.346,0.08468500000000001
1.347,0.078986
1.348,0.081802
1.349,0.08085400000000001
1.35,0.085034
1.351,0.079649
1.352,0.08050199999999999
1.353,0.080524
1.354,0.08011399999999999
1.355,0.08022499999999999
1.356,0.080701
1.357,0.082194
1.358,0.08075299999999999
1.359,0.08268500000000001
1.36,0.079652
1.361,0.079433
1.362,0.07988100000000001
1.363,0.080637
1.364,0.080335
1.365,0.076763
1.366,0.08557100000000001
1.367,0.078779
1.368,0.077984
1.369,0.0816
1.37,0.07853199999999999
1.371,0.081882
1.372,0.077719
1.373,0.079122
1.374,0.082076
1.375,0.079673
1.3760000000000001,0.082683
1.377,0.078757
1.3780000000000001,0.080263
1.379,0.08159
1.3800000000000001,0.078017
1.381,0.082786
1.3820000000000001,0.083622
1.383,0.07944799999999999
1.3840000000000001,0.08202300000000001
1.385,0.08099
1.3860000000000001,0.083124
1.387,0.082238
1.3880000000000001,0.08155899999999999
1.389,0.07892199999999999
1.3900000000000001,0.07919999999999999
1.391,0.08366699999999999
1.3920000000000001,0.085446
1.393,0.080658
1.3940000000000001,0.083021
1.395,0.076538
1.3960000000000001,0.080841
1.397,0.078985
1.3980000000000001,0.08229600000000001
1.399,0.08346
1.4000000000000001,0.08216200000000001
1.401,0.079053
1.4020000000000001,0.080257
1.403,0.07865
1.4040000000000001,0.08176900000000001
1.405,0.08016200000000001
1.4060000000000001,0.079051
1.407,0.082566
1.408,0.08244199999999999
1.409,0.082553
1.41,0.080137
1.411,0.08102699999999999
1.412,0.077755
1.413,0.078417
1.414,0.081126
1.415,0.080498
1.416,0.080733
1.417,0.083008
1.418,0.081261
1.419,0.081906
1.42,0.08105000000000001
1.421,0.08184
1.422,0.08124500000000001
1.423,0.079479
1.424,0.081097
1.425,0.077954
1.426,0.080929
1.427,0.082153
1.428,0.083737
1.429,0.083286
1.43,0.078712
1.431,0.08
1.432,0.08094
1.433,0.081295
1.434,0.08171600000000001
1.435,0.08094799999999999
1.436,0.080166
1.437,0.07744200000000001
1.438,0.079301
1.439,0.081538
1.44,0.086312
1.441,0.083733
1.442,0.08111
1.443,0.07853399999999999
1.444,0.0819
1.445,0.078625
1.446,0.080898
1.447,0.080544
1.448,0.083399
1.449,0.080849
1.45,0.08051900000000001
1.451,0.081121
1.452,0.080766
1.453,0.07861
1.454,0.08035600000000001
1.455,0.08099200000000001
1.456,0.080718
1.457,0.079593
1.458,0.078098
1.459,0.08107500000000001
1.46,0.081917
1.461,0.082275
1.462,0.081494
1.463,0.08377
1.464,0.081622
1.465,0.084634
1.466,0.081429
1.467,0.079321
1.468,0.07783799999999999
1.469,0.08347299999999999
1.47,0.07921800000000001
1.471,0.083967
1.472,0.07825599999999999
1.473,0.083396
1.474,0.079935
1.475,0.07839
1.476,0.08077100000000001
1.477,0.088128
1.478,0.07975299999999999
1.479,0.086048
1.48,0.08429400000000001
1.481,0.080256
1.482,0.08218700000000001
1.483,0.080877
1.484,0.079681
1.485,0.080231
1.486,0.085024
1.487,0.08216699999999999
1.488,0.088234
1.489,0.081517
1.49,0.084436
1.491,0.08150099999999999
1.492,0.082379
1.493,0.079593
1.494,0.081249
1.495,0.080061
1.496,0.08234
1.497,0.078624
1.498,0.081737
1.499,0.078941
1.5,0.08241799999999999
1.5010000000000001,0.080072
1.502,0.081471
1.5030000000000001,0.08177200000000001
1.504,0.085145
1.5050000000000001,0.086513
1.506,0.077815
1.5070000000000001,0.08103099999999999
1.508,0.081983
1.5090000000000001,0.085005
1.51,0.082763
1.5110000000000001,0.08614
1.512,0.083246
1.5130000000000001,0.07795099999999999
1.514,0.08180799999999999
1.5150000000000001,0.080954
1.516,0.07899300000000001
1.5170000000000001,0.083143
1.518,0.08239199999999999
1.5190000000000001,0.08232300000000001
1.52,0.08287
1.5210000000000001,0.082544
1.522,0.079179
1.5230000000000001,0.07955599999999999
1.524,0.07944899999999999
1.5250000000000001,0.079237
1.526,0.083912
1.5270000000000001,0.08254700000000001
1.528,0.07994799999999999
1.5290000000000001,0.079926
1.53,0.079009
1.5310000000000001,0.081498
1.532,0.084412
1.5330000000000001,0.08129800000000001
1.534,0.079809
1.5350000000000001,0.080514
1.536,0.080787
1.537,0.080111
1.538,0.078285
1.539,0.08302999999999999
1.54,0.077843
1.541,0.079222
1.542,0.08016899999999999
1.543,0.082063
1.544,0.082115
1.545,0.08012
1.546,0.085229
1.547,0.07893800000000001
1.548,0.080176
1.549,0.078861
1.55,0.08309
1.551,0.08147499999999999
1.552,0.080094
1.553,0.08537800000000001
1.554,0.081468
1.555,0.078964
1.556,0.083864
1.557,0.081339
1.558,0.081818
1.559,0.081202
1.56,0.08277699999999999
1.561,0.083069
1.562,0.082359
1.563,0.080832
1.564,0.082703
1.565,0.083067
1.566,0.084089
1.567,0.07708
1.568,0.08383199999999999
1.569,0.079854
1.57,0.084951
1.571,0.07981099999999999
1.572,0.08173
1.573,0.081591
1.574,0.079648
1.575,0.080431
1.576,0.083341
1.577,0.08258399999999999
1.578,0.08265600000000001
1.579,0.08122
1.58,0.079724
1.581,0.078598
1.582,0.08189199999999999
1.583,0.080688
1.584,0.079884
1.585,0.083014
1.586,0.08010400000000001
1.587,0.078886
1.588,0.081423
1.589,0.07865
1.59,0.082715
1.591,0.08055
1.592,0.079598
1.593,0.082262
1.594,0.082265
1.595,0.083774
1.596,0.07938999999999999
1.597,0.083077
1.598,0.08158599999999999
1.599,0.080794
1.6,0.08307400000000001
1.601,0.082402
1.602,0.086343
1.603,0.086899
1.604,0.084355
1.605,0.082833
1.606,0.08088100000000001
1.607,0.085286
1.608,0.08219499999999999
1.609,0.083246
1.61,0.078014
1.611,0.081054
1.612,0.080708
1.613,0.080118
1.614,0.08090900000000001
1.615,0.082135
1.616,0.082357
1.617,0.082582
1.618,0.080272
1.619,0.080162
1.62,0.081525
1.621,0.083614
1.622,0.080566
1.623,0.081598
1.624,0.084674
1.625,0.08138000000000001
1.6260000000000001,0.078135
1.627,0.081064
1.6280000000000001,0.078676
1.629,0.080157
1.6300000000000001,0.07992199999999999
1.631,0.078047
1.6320000000000001,0.081591
1.633,0.080816
1.6340000000000001,0.081298
1.635,0.083201
1.6360000000000001,0.07777
1.637,0.08207700000000001
1.6380000000000001,0.08534900000000001
1.639,0.081728
1.6400000000000001,0.086226
1.641,0.081466
1.6420000000000001,0.082782
1.643,0.081679
1.6440000000000001,0.079121
1.645,0.08127000000000001
1.6460000000000001,0.081909
1.647,0.080486
1.6480000000000001,0.090086
1.649,0.08493300000000001
1.6500000000000001,0.08452699999999999
1.651,0.08465400000000001
1.6520000000000001,0.082097
1.653,0.07939399999999999
1.6540000000000001,0.079375
1.655,0.08330399999999999
1.6560000000000001,0.08258399999999999
1.657,0.080064
1.6580000000000001,0.083738
1.659,0.087141
1.6600000000000001,0.08114299999999999
1.661,0.07968800000000001
1.6620000000000001,0.083956
1.663,0.084395
1.6640000000000001,0.087259
1.665,0.081329
1.666,0.082206
1.667,0.082899
1.668,0.08097599999999999
1.669,0.081736
1.67,0.07810600000000001
1.671,0.08333399999999999
1.672,0.082723
1.673,0.08166999999999999
1.674,0.081886
1.675,0.079878
1.676,0.086427
1.677,0.083765
1.678,0.083152
1.679,0.083913
1.68,0.081532
1.681,0.082794
1.682,0.080153
1.683,0.081399
1.684,0.083275
1.685,0.082442
1.686,0.080234
1.687,0.07913
1.688,0.08100299999999999
1.689,0.08252300000000001
1.69,0.083546
1.691,0.085196
1.692,0.081977
1.693,0.087987
1.694,0.080647
1.695,0.08180499999999999
1.696,0.084552
1.697,0.082173
1.698,0.081822
1.699,0.079527
1.7,0.083991
1.701,0.08066599999999999
1.702,0.081039
1.703,0.08149999999999999
1.704,0.08005100000000001
1.705,0.08363899999999999
1.706,0.081979
1.707,0.081766
1.708,0.08598700000000001
1.709,0.08003299999999999
1.71,0.080495
1.711,0.081552
1.712,0.08032800000000001
1.713,0.084871
1.714,0.080069
1.715,0.086493
1.716,0.08204
1.717,0.078833
1.718,0.081773
1.719,0.078833
1.72,0.077588
1.721,0.080296
1.722,0.083279
1.723,0.08518300000000001
1.724,0.080424
1.725,0.085236
1.726,0.081379
1.727,0.0829
1.728,0.082665
1.729,0.084173
1.73,0.080705
1.731,0.079
1.732,0.08407700000000001
1.733,0.08449
1.734,0.081933
1.735,0.084609
1.736,0.080788
1.737,0.08163100000000001
1.738,0.082395
1.739,0.077905
1.74,0.083127
1.741,0.085466
1.742,0.08685000000000001
1.743,0.08354600000000001
1.744,0.081553
1.745,0.08038200000000001
1.746,0.083519
1.747,0.082551
1.748,0.08126900000000001
1.749,0.084015
1.75,0.083757
1.7510000000000001,0.08763199999999999
1.752,0.09184300000000001
1.7530000000000001,0.090672
1.754,0.090103
1.7550000000000001,0.08971699999999999
1.756,0.09448899999999999
1.7570000000000001,0.08612700000000001
1.758,0.08880199999999999
1.7590000000000001,0.086759
1.76,0.09607299999999999
1.7610000000000001,0.086762
1.762,0.08646899999999999
1.7630000000000001,0.08455299999999999
1.764,0.09765099999999999
1.7650000000000001,0.09801599999999999
1.766,0.09339800000000001
1.7670000000000001,0.08602
1.768,0.084212
1.7690000000000001,0.090469
1.77,0.08593999999999999
1.7710000000000001,0.080845
1.772,0.0858
1.7730000000000001,0.08222499999999999
1.774,0.08790600000000001
1.7750000000000001,0.08365600000000001
1.776,0.08319399999999999
1.7770000000000001,0.08391599999999999
1.778,0.089997
1.7790000000000001,0.085493
1.78,0.088978
1.7810000000000001,0.089835
1.782,0.089788
1.7830000000000001,0.084478
1.784,0.08441
1.7850000000000001,0.092966
1.786,0.085061
1.7870000000000001,0.091101
1.788,0.089145
1.7890000000000001,0.09064900000000001
1.79,0.08951
1.7910000000000001,0.091526
1.792,0.080311
1.793,0.084541
1.794,0.084487
1.795,0.083289
1.796,0.08635100000000001
1.797,0.083753
1.798,0.08177300000000001
1.799,0.088228
1.8,0.084229
1.801,0.083504
1.802,0.086652
1.803,0.085541
1.804,0.084524
1.805,0.085947
1.806,0.090002
1.807,0.090917
1.808,0.091202
1.809,0.090556
1.81,0.08302100000000001
1.811,0.083495
1.812,0.08754200000000001
1.813,0.08920600000000001
1.814,0.08376
1.815,0.087314
1.816,0.08402
1.817,0.08493500000000001
1.818,0.085123
1.819,0.08532999999999999
1.82,0.08341599999999999
1.821,0.09398300000000001
1.822,0.08113100000000001
1.823,0.084092
1.824,0.08269199999999999
1.825,0.081124
1.826,0.081586
1.827,0.0821
1.828,0.079308
1.829,0.08136299999999999
1.83,0.083679
1.831,0.083284
1.832,0.08285200000000001
1.833,0.080569
1.834,0.07831199999999999
1.835,0.084506
1.836,0.08272199999999999
1.837,0.082514
1.838,0.082874
1.839,0.08713699999999999
1.84,0.08107500000000001
1.841,0.08258399999999999
1.842,0.082349
1.843,0.087844
1.844,0.082549
1.845,0.083737
1.846,0.08099100000000001
1.847,0.08434
1.848,0.080018
1.849,0.082717
1.85,0.085699
1.851,0.08127100000000001
1.852,0.080417
1.853,0.08496100000000001
1.854,0.079713
1.855,0.08289099999999999
1.856,0.081272
1.857,0.080232
1.858,0.07852500000000001
1.859,0.078175
1.86,0.08007600000000001
1.861,0.084482
1.862,0.080691
1.863,0.082683
1.864,0.083663
1.865,0.081043
1.866,0.087696
1.867,0.081306
1.868,0.081922
1.869,0.082051
1.87,0.078679
1.871,0.084254
1.872,0.083465
1.873,0.082415
1.874,0.08038000000000001
1.875,0.084946
1.8760000000000001,0.08382300000000001
1.877,0.082533
1.8780000000000001,0.08327000000000001
1.879,0.087268
1.8800000000000001,0.08816099999999999
1.881,0.091673
1.8820000000000001,0.090396
1.883,0.08829000000000001
1.8840000000000001,0.088362
1.885,0.089085
1.8860000000000001,0.093363
1.887,0.09051000000000001
1.8880000000000001,0.087343
1.889,0.090581
1.8900000000000001,0.087537
1.891,0.090727
1.8920000000000001,0.091946
1.893,0.093866
1.8940000000000001,0.098749
1.895,0.104374
1.8960000000000001,0.098105
1.897,0.093199
1.8980000000000001,0.094584
1.899,0.09393
1.9000000000000001,0.095488
1.901,0.092751
1.9020000000000001,0.092109
1.903,0.08448
1.9040000000000001,0.101325
1.905,0.09954299999999999
1.9060000000000001,0.08874
1.907,0.08558
1.9080000000000001,0.09088299999999999
1.909,0.094421
1.9100000000000001,0.088003
1.911,0.085245
1.9120000000000001,0.08574599999999999
1.913,0.087079
1.9140000000000001,0.08815100000000001
1.915,0.08736
1.9160000000000001,0.085301
1.917,0.08632200000000001
1.9180000000000001,0.086585
1.919,0.090866
1.92,0.091983
1.921,0.094318
1.922,0.088186
1.923,0.089833
1.924,0.091949
1.925,0.090015
1.926,0.08624
1.927,0.085863
1.928,0.090388
1.929,0.0922
1.93,0.089585
1.931,0.08494399999999999
1.932,0.090804
1.933,0.091028
1.934,0.08970600000000001
1.935,0.087308
1.936,0.088204
1.937,0.087118
1.938,0.090036
1.939,0.083523
1.94,0.085076
1.941,0.086631
1.942,0.087205
1.943,0.08810799999999999
1.944,0.08732599999999999
1.945,0.090184
1.946,0.084514
1.947,0.088364
1.948,0.094443
1.949,0.091111
1.95,0.087139
1.951,0.087435
1.952,0.087408
1.953,0.08649399999999999
1.954,0.08791299999999999
1.955,0.087807
1.956,0.088893
1.957,0.08641599999999999
1.958,0.085199
1.959,0.08665
1.96,0.086215
1.961,0.09043000000000001
1.962,0.082119
1.963,0.091459
1.964,0.090137
1.965,0.08990799999999999
1.966,0.088444
1.967,0.08988199999999999
1.968,0.088283
1.969,0.097863
1.97,0.095189
1.971,0.08731900000000001
1.972,0.090747
1.973,0.09218399999999999
1.974,0.090113
1.975,0.08954400000000001
1.976,0.098469
1.977,0.0979
1.978,0.088946
1.979,0.085929
1.98,0.09626699999999999
1.981,0.099796
1.982,0.09117900000000001
1.983,0.084725
1.984,0.091142
1.985,0.092853
1.986,0.088797
1.987,0.088563
1.988,0.109538
1.989,0.105707
1.99,0.09349099999999999
1.991,0.089508
1.992,0.107039
1.993,0.10134499999999999
1.994,0.09343399999999999
1.995,0.092267
1.996,0.092136
1.997,0.095051
1.998,0.086507
1.999,0.084483
2.0,0.090797
2.001,0.089232
2.0020000000000002,0.090165
2.003,0.08354600000000001
2.004,0.09164900000000001
2.005,0.092346
2.0060000000000002,0.088653
2.007,0.08841399999999999
2.008,0.090453
2.009,0.090819
2.0100000000000002,0.088785
2.011,0.091526
2.012,0.09342600000000001
2.013,0.09187000000000001
2.0140000000000002,0.084858
2.015,0.082904
2.016,0.092019
2.017,0.09043000000000001
2.0180000000000002,0.08779300000000001
2.019,0.084282
2.02,0.085429
2.021,0.08986
2.0220000000000002,0.08586099999999999
2.023,0.089275
2.024,0.08990799999999999
2.025,0.091524
2.0260000000000002,0.087011
2.027,0.085006
2.028,0.091601
2.029,0.08888299999999999
2.0300000000000002,0.089227
2.031,0.088522
2.032,0.089941
2.033,0.087836
2.0340000000000003,0.091428
2.035,0.090183
2.036,0.093524
2.037,0.08982799999999999
2.0380000000000003,0.092563
2.039,0.087505
2.04,0.087941
2.041,0.089613
2.0420000000000003,0.088502
2.043,0.08852399999999999
2.044,0.08430499999999999
2.045,0.08838499999999999
2.0460000000000003,0.083327
2.047,0.086167
2.048,0.089741
2.049,0.08408
2.05,0.085324
2.051,0.082114
2.052,0.088094
2.053,0.08821999999999999
2.054,0.08666
2.055,0.089248
2.056,0.085754
2.057,0.089889
2.058,0.090986
2.059,0.08712
2.06,0.084633
2.061,0.086978
2.062,0.08774599999999999
2.063,0.088613
2.064,0.089274
2.065,0.085325
2.066,0.087009
2.067,0.08885
2.068,0.091018
2.069,0.09884599999999999
2.07,0.092252
2.071,0.086177
2.072,0.09182
2.073,0.090325
2.074,0.089381
2.075,0.083763
2.076,0.090241
2.077,0.090394
2.078,0.086789
2.079,0.09201000000000001
2.08,0.09126400000000001
2.081,0.08968000000000001
2.082,0.082509
2.083,0.09112100000000001
2.084,0.089684
2.085,0.087428
2.086,0.08932
2.087,0.085034
2.088,0.089297
2.089,0.084983
2.09,0.088112
2.091,0.092709
2.092,0.09141099999999999
2.093,0.09025
2.094,0.090641
2.095,0.089188
2.096,0.09194
2.097,0.08434900000000001
2.098,0.08841199999999999
2.099,0.088394
2.1,0.086956
2.101,0.087706
2.102,0.09067800000000001
2.103,0.08963299999999999
2.104,0.088666
2.105,0.087984
2.106,0.089927
2.107,0.084267
2.108,0.08955199999999999
2.109,0.09373300000000001
2.11,0.086474
2.111,0.087073
2.112,0.08518300000000001
2.113,0.08917900000000001
2.114,0.088815
2.115,0.087866
2.116,0.08716
2.117,0.08652599999999999
2.118,0.089499
2.119,0.091473
2.12,0.08586099999999999
2.121,0.087363
2.122,0.086785
2.123,0.087698
2.124,0.092665
2.125,0.09138299999999999
2.126,0.090657
2.1270000000000002,0.086283
2.128,0.090129
2.129,0.087845
2.13,0.08773
2.1310000000000002,0.089964
2.132,0.091021
2.133,0.091786
2.134,0.08549799999999999
2.1350000000000002,0.087519
2.136,0.086362
2.137,0.089416
2.138,0.089398
2.1390000000000002,0.088578
2.14,0.089855
2.141,0.09017
2.142,0.089214
2.1430000000000002,0.087225
2.144,0.09256900000000001
2.145,0.093431
2.146,0.088033
2.1470000000000002,0.08962300000000001
2.148,0.096361
2.149,0.09368
2.15,0.089765
2.1510000000000002,0.089559
2.152,0.09228
2.153,0.090199
2.154,0.091834
2.1550000000000002,0.08962500000000001
2.156,0.095188
2.157,0.092556
2.158,0.090507
2.1590000000000003,0.088121
2.16,0.092057
2.161,0.091856
2.162,0.084357
2.1630000000000003,0.086352
2.164,0.086187
2.165,0.091584
2.166,0.08895600000000001
2.1670000000000003,0.08666099999999999
2.168,0.088615
2.169,0.093001
2.17,0.085707
2.1710000000000003,0.085315
2.172,0.085557
2.173,0.084757
2.174,0.090583
2.1750000000000003,0.089792
2.176,0.091607
2.177,0.091675
2.178,0.084768
2.179,0.082371
2.18,0.08974
2.181,0.086228
2.182,0.090722
2.183,0.08473900000000001
2.184,0.083429
2.185,0.089066
2.186,0.090203
2.187,0.092071
2.188,0.086769
2.189,0.09012200000000001
2.19,0.086198
2.191,0.08602599999999999
2.192,0.086699
2.193,0.088973
2.194,0.092389
2.195,0.086314
2.196,0.086467
2.197,0.086084
2.198,0.08806900000000001
2.199,0.08812500000000001
2.2,0.08984900000000001
2.201,0.085479
2.202,0.088176
2.203,0.089947
2.204,0.08737
2.205,0.090636
2.206,0.090508
2.207,0.08764
2.208,0.085312
2.209,0.09287000000000001
2.21,0.08668100000000001
2.211,0.088703
2.212,0.08605199999999999
2.213,0.09467300000000001
2.214,0.087559
2.215,0.08649799999999999
2.216,0.089786
2.217,0.08612
2.218,0.086398
2.219,0.086602
2.22,0.08806900000000001
2.221,0.085365
2.222,0.083952
2.223,0.08350099999999999
2.224,0.084656
2.225,0.08489
2.226,0.091529
2.227,0.088833
2.228,0.088007
2.229,0.08815999999999999
2.23,0.094282
2.231,0.08985599999999999
2.232,0.08727599999999999
2.233,0.08909
2.234,0.089976
2.235,0.089286
2.236,0.086925
2.237,0.088171
2.238,0.091244
2.239,0.085923
2.24,0.089378
2.241,0.08957699999999999
2.242,0.08813
2.243,0.089883
2.244,0.08915400000000001
2.245,0.088617
2.246,0.088896
2.247,0.09107
2.248,0.091748
2.249,0.084439
2.25,0.09128700000000001
2.251,0.088671
2.2520000000000002,0.087147
2.253,0.09029100000000001
2.254,0.09001100000000001
2.255,0.088749
2.2560000000000002,0.087254
2.257,0.092832
2.258,0.089503
2.259,0.086647
2.2600000000000002,0.087687
2.261,0.086765
2.262,0.085427
2.263,0.08893000000000001
2.2640000000000002,0.087384
2.265,0.089222
2.266,0.089285
2.267,0.089088
2.2680000000000002,0.09264800000000001
2.269,0.089864
2.27,0.093116
2.271,0.088771
2.2720000000000002,0.090952
2.273,0.09245
2.274,0.08788599999999999
2.275,0.087289
2.2760000000000002,0.089952
2.277,0.08749
2.278,0.090231
2.279,0.09206
2.2800000000000002,0.088123
2.281,0.090153
2.282,0.093167
2.283,0.095865
2.2840000000000003,0.094215
2.285,0.093284
2.286,0.091448
2.287,0.09265999999999999
2.2880000000000003,0.094635
2.289,0.09353700000000001
2.29,0.092972
2.291,0.092351
2.2920000000000003,0.092931
2.293,0.081777
2.294,0.09140799999999999
2.295,0.090695
2.2960000000000003,0.089266
2.297,0.087558
2.298,0.086576
2.299,0.088257
2.3000000000000003,0.089173
2.301,0.091469
2.302,0.089055
2.303,0.092769
2.3040000000000003,0.0898
2.305,0.087397
2.306,0.085693
2.307,0.088507
2.308,0.091359
2.309,0.084943
2.31,0.08904200000000001
2.311,0.090923
2.312,0.085699
2.313,0.089858
2.314,0.093889
2.315,0.084739
2.316,0.089072
2.317,0.083646
2.318,0.088159
2.319,0.089589
2.32,0.087948
2.321,0.091442
2.322,0.090425
2.323,0.087837
2.324,0.087076
2.325,0.089443
2.326,0.088307
2.327,0.091584
2.328,0.089694
2.329,0.08887700000000001
2.33,0.087011
2.331,0.087278
2.332,0.09015899999999999
2.333,0.085957
2.334,0.088619
2.335,0.091825
2.336,0.08906700000000001
2.337,0.098424
2.338,0.09126999999999999
2.339,0.086757
2.34,0.089394
2.341,0.086676
2.342,0.084371
2.343,0.09282599999999999
2.344,0.085515
2.345,0.088565
2.346,0.08658199999999999
2.347,0.08705299999999999
2.348,0.089741
2.349,0.090824
2.35,0.086645
2.351,0.089101
2.352,0.089682
2.353,0.089439
2.354,0.0872
2.355,0.091823
2.356,0.089565
2.357,0.086283
2.358,0.092267
2.359,0.08865899999999999
2.36,0.087297
2.361,0.08815
2.362,0.088378
2.363,0.088114
2.364,0.093588
2.365,0.087009
2.366,0.092857
2.367,0.095124
2.368,0.100189
2.369,0.088424
2.37,0.086143
2.371,0.088421
2.372,0.087888
2.373,0.092645
2.374,0.09148200000000001
2.375,0.087215
2.376,0.0867
2.3770000000000002,0.084675
2.378,0.08795
2.379,0.086731
2.38,0.085037
2.3810000000000002,0.096556
2.382,0.08718999999999999
2.383,0.08746799999999999
2.384,0.08362800000000001
2.3850000000000002,0.087401
2.386,0.09165999999999999
2.387,0.08938199999999999
2.388,0.085127
2.3890000000000002,0.087646
2.39,0.08676
2.391,0.08765200000000001
2.392,0.088686
2.3930000000000002,0.089367
2.394,0.088946
2.395,0.088722
2.396,0.085892
2.3970000000000002,0.089939
2.398,0.087207
2.399,0.088805
2.4,0.094412
2.4010000000000002,0.08713299999999999
2.402,0.091714
2.403,0.08957599999999999
2.404,0.089421
2.4050000000000002,0.086787
2.406,0.08757999999999999
2.407,0.090413
2.408,0.088133
2.4090000000000003,0.087152
2.41,0.08402799999999999
2.411,0.087941
2.412,0.088647
2.4130000000000003,0.093755
2.414,0.08860000000000001
2.415,0.085532
2.416,0.08951300000000001
2.4170000000000003,0.086681
2.418,0.08832799999999999
2.419,0.090164
2.42,0.088221
2.4210000000000003,0.09392
2.422,0.089272
2.423,0.090692
2.424,0.089325
2.4250000000000003,0.091941
2.426,0.087365
2.427,0.087223
2.428,0.09068899999999999
2.4290000000000003,0.104636
2.43,0.086291
2.431,0.090837
2.432,0.084748
2.433,0.086204
2.434,0.09160499999999999
2.435,0.087894
2.436,0.08932599999999999
2.437,0.09012400000000001
2.438,0.087158
2.439,0.086312
2.44,0.093851
2.441,0.08642
2.442,0.089886
2.443,0.08720800000000001
2.444,0.087239
2.445,0.088674
2.446,0.086602
2.447,0.091111
2.448,0.086062
2.449,0.090986
2.45,0.08927399999999999
2.451,0.087336
2.452,0.096791
2.453,0.086866
2.454,0.089515
2.455,0.096215
2.456,0.090293
2.457,0.091444
2.458,0.08804300000000001
2.459,0.087891
2.46,0.086409
2.461,0.086984
2.462,0.09115100000000001
2.463,0.08873400000000001
2.464,0.086557
2.465,0.086476
2.466,0.09102299999999999
2.467,0.085257
2.468,0.087128
2.469,0.08798700000000001
2.47,0.092515
2.471,0.08621100000000001
2.472,0.08508299999999999
2.473,0.088831
2.474,0.09140200000000001
2.475,0.088244
2.476,0.087057
2.477,0.085926
2.478,0.08943999999999999
2.479,0.087537
2.48,0.086402
2.481,0.090393
2.482,0.084373
2.483,0.084792
2.484,0.085551
2.485,0.090646
2.486,0.091034
2.487,0.089781
2.488,0.08835699999999999
2.489,0.08482
2.49,0.086215
2.491,0.08648
2.492,0.08656900000000001
2.493,0.09110399999999999
2.494,0.088576
2.495,0.08985
2.496,0.082804
2.497,0.084428
2.498,0.08794099999999999
2.499,0.08898900000000001
2.5,0.08407
2.501,0.090555
2.5020000000000002,0.105857
2.503,0.094183
2.504,0.090503
2.505,0.089288
2.5060000000000002,0.090119
2.507,0.088766
2.508,0.09191099999999999
2.509,0.088369
2.5100000000000002,0.091418
2.511,0.088161
2.512,0.089655
2.513,0.091682
2.5140000000000002,0.089978
2.515,0.08987800000000001
2.516,0.088242
2.517,0.08621300000000001
2.5180000000000002,0.084794
2.519,0.09193
2.52,0.08709700000000001
2.521,0.09096399999999999
2.5220000000000002,0.090144
2.523,0.08729300000000001
2.524,0.090267
2.525,0.086253
2.5260000000000002,0.088231
2.527,0.088564
2.528,0.087465
2.529,0.08663100000000001
2.5300000000000002,0.085773
2.531,0.091728
2.532,0.088113
2.533,0.086407
2.5340000000000003,0.083302
2.535,0.09012200000000001
2.536,0.08685499999999999
2.537,0.08699899999999999
2.5380000000000003,0.088269
2.539,0.090581
2.54,0.08724599999999999
2.541,0.08951300000000001
2.5420000000000003,0.084897
2.543,0.087657
2.544,0.08617
2.545,0.084866
2.5460000000000003,0.085853
2.547,0.086701
2.548,0.084759
2.549,0.089056
2.5500000000000003,0.086288
2.551,0.087258
2.552,0.088789
2.553,0.090727
2.5540000000000003,0.08749
2.555,0.087068
2.556,0.08679100000000001
2.557,0.091773
2.5580000000000003,0.088627
2.559,0.088751
2.56,0.08522199999999999
2.561,0.08655
2.562,0.08402899999999999
2.563,0.086809
2.564,0.086871
2.565,0.089313
2.566,0.084506
2.567,0.088297
2.568,0.085556
2.569,0.088648
2.57,0.085978
2.571,0.088269
2.572,0.089109
2.573,0.086935
2.574,0.08455299999999999
2.575,0.088482
2.576,0.09142800000000001
2.577,0.086897
2.578,0.089824
2.579,0.089311
2.58,0.092967
2.581,0.092159
2.582,0.088517
2.583,0.088665
2.584,0.088475
2.585,0.086355
2.586,0.091916
2.587,0.088824
2.588,0.087604
2.589,0.08552000000000001
2.59,0.09060399999999999
2.591,0.089241
2.592,0.089257
2.593,0.08585899999999999
2.594,0.090081
2.595,0.087506
2.596,0.086333
2.597,0.088111
2.598,0.08828
2.599,0.086781
2.6,0.082993
2.601,0.09007899999999999
2.602,0.086407
2.603,0.089609
2.604,0.089115
2.605,0.085245
2.606,0.084204
2.607,0.083171
2.608,0.089747
2.609,0.086068
2.61,0.087084
2.611,0.08749699999999999
2.612,0.088467
2.613,0.09021699999999999
2.614,0.08682200000000001
2.615,0.088732
2.616,0.090726
2.617,0.08281
2.618,0.08845900000000001
2.619,0.08821499999999999
2.62,0.082837
2.621,0.088511
2.622,0.086844
2.623,0.088878
2.624,0.085006
